,category,beverage,food,Grape,ind,sodium,calories,fat,cholesterol,carbs,protein,Body,Tannin,Acid,ABV,Dryness,Fruit,Color
2347,White Wine,Gewürztraminer,Sushi Eel,Gewurztraminer,59,861,557,10.3,351,1,35,3,0,1,4,3,3,White
2348,White Wine,Gewürztraminer,Acorn Squash,Gewurztraminer,73,51,189,6,15,8,1.8,3,0,1,4,3,3,White
2349,White Wine,Gewürztraminer,Spaghetti Squash,Gewurztraminer,74,414,236,12.5,58,8,18,3,0,1,4,3,3,White
2350,White Wine,Gewürztraminer,Sweet Potato Soup,Gewurztraminer,75,1282,373,18.9,41,8,11.5,3,0,1,4,3,3,White
2351,White Wine,Gewürztraminer,Squash Soup,Gewurztraminer,76,1120,370,23.2,71,4,19.6,3,0,1,4,3,3,White
2352,White Wine,"Gewürztraminer, Alsace",Red Pepper Soup,Gewurztraminer,80,661,217,5.5,20,3,10.8,3,0,1,4,3,3,White
2353,White Wine,Gewürztraminer,Soba Noodles,Gewurztraminer,90,1734,586,14.9,0,8,21.3,3,0,1,4,3,3,White
2354,White Wine,Gewürztraminer,Seafood in a Curry Sauce,Gewurztraminer,94,1111,581,17.4,75,7,42.4,3,0,1,4,3,3,White
2355,White Wine,Gewürztraminer,Chicken Sausage,Gewurztraminer,98,1288,664,45.8,153,2,33.8,3,0,1,4,3,3,White
2356,White Wine,Gewürztraminer,Black Bean Sauce,Gewurztraminer,100,340,141,8.6,22,6,8.3,3,0,1,4,3,3,White
2357,White Wine,Gewürztraminer,Satay,Gewurztraminer,102,957,329,18.2,67,8,30.8,3,0,1,4,3,3,White
2358,White Wine,"Gewürztraminer, Alsace",Redfish Blackened,Gewurztraminer,126,1233,458,24.7,77,3,42.1,3,0,1,4,3,3,White
2359,White Wine,Gewürztraminer,Polish Cuisine,Gewurztraminer,130,388,238,16.3,0,9,3.4,3,0,1,4,3,3,White
2360,Red Wine,Cabernet Sauvignon,Roquefort Cheese,Cabernet Sauvignon,3,654,426,31.6,21,1,8,5,4,3,4,2,5,Red
2361,Red Wine,Cabernet Sauvignon,Dark Chocolate,Cabernet Sauvignon,4,359,320,11.3,33,2,4.9,5,4,3,4,2,5,Red
2362,Red Wine,Cabernet Sauvignon,Hamburgers,Cabernet Sauvignon,10,2092,600,30.1,70,3,30.8,5,4,3,4,2,5,Red
2363,Red Wine,Cabernet Sauvignon,Grilled Hamburgers,Cabernet Sauvignon,11,2092,600,30.1,70,3,30.8,5,4,3,4,2,5,Red
2364,Red Wine,Cabernet Sauvignon,Steak,Cabernet Sauvignon,20,1157,232,13.2,27,4,16.2,5,4,3,4,2,5,Red
2365,Red Wine,Pauillac (AOC),Truffles,Cabernet Sauvignon,22,,,,,,,5,4,3,4,2,5,Red
2366,Red Wine,Cabernet Sauvignon,Venison,Cabernet Sauvignon,23,,,,,,,5,4,3,4,2,5,Red
2367,Red Wine,Cabernet Sauvignon,Ribeye Steak ,Cabernet Sauvignon,29,1024,352,27.2,91,3,25,5,4,3,4,2,5,Red
2368,Red Wine,Cabernet Sauvignon,Beef Prime Rib,Cabernet Sauvignon,46,343,1757,160.6,362,1,72.5,5,4,3,4,2,5,Red
2369,Red Wine,Cabernet Sauvignon,Basil,Cabernet Sauvignon,47,87,67,6.6,1,8,1.5,5,4,3,4,2,5,Red
2370,Red Wine,Cabernet Sauvignon,Beef,Cabernet Sauvignon,48,1605,528,24.6,96,1,29.4,5,4,3,4,2,5,Red
2371,Red Wine,Cabernet Sauvignon,Roast Beef,Cabernet Sauvignon,51,149,489,25,173,8,56.8,5,4,3,4,2,5,Red
2372,Red Wine,Cabernet Sauvignon,Beef Short Ribs,Cabernet Sauvignon,52,739,490,38.6,86,3,22.4,5,4,3,4,2,5,Red
2373,Red Wine,Cabernet Sauvignon,Beef Stew,Cabernet Sauvignon,53,436,401,21.2,79,9,27.2,5,4,3,4,2,5,Red
2374,Red Wine,Cabernet Sauvignon,Beef Wellington,Cabernet Sauvignon,54,434,744,57.2,131,6,26.2,5,4,3,4,2,5,Red
2375,Red Wine,Cabernet Sauvignon,Beets,Cabernet Sauvignon,55,107,347,26.1,7,25,5.3,5,4,3,4,2,5,Red
2376,Red Wine,Cabernet Sauvignon,Wild Boar,Cabernet Sauvignon,58,1514,529,32,97,7,32.7,5,4,3,4,2,5,Red
2377,Red Wine,Cabernet Sauvignon,Blue Cheese,Cabernet Sauvignon,66,631,397,30.2,15,3,8,5,4,3,4,2,5,Red
2378,Red Wine,Cabernet Sauvignon,Brie Cheese,Cabernet Sauvignon,67,264,286,19.5,28,1,8.6,5,4,3,4,2,5,Red
2379,Red Wine,Cabernet Sauvignon,Camembert Cheese,Cabernet Sauvignon,69,60,387,30.5,216,7,6.6,5,4,3,4,2,5,Red
2380,Red Wine,Médoc,Camembert Cheese,Cabernet Sauvignon,69,60,387,30.5,216,7,6.6,5,4,3,4,2,5,Red
2381,Red Wine,Cabernet Sauvignon,Cheddar Cheese,Cabernet Sauvignon,71,654,426,31.6,21,1,8,5,4,3,4,2,5,Red
2382,Red Wine,Cabernet Sauvignon,Gouda Cheese,Cabernet Sauvignon,78,801,647,51.3,161,32,15.7,5,4,3,4,2,5,Red
2383,Red Wine,Cabernet Sauvignon,Havarti Cheese,Cabernet Sauvignon,80,654,426,31.6,21,1,8,5,4,3,4,2,5,Red
2384,Red Wine,Cabernet Sauvignon,Monterey Jack Cheese,Cabernet Sauvignon,82,717,169,11.8,146,3,10.2,5,4,3,4,2,5,Red
2385,Red Wine,Cabernet Sauvignon,Parmesan Cheese,Cabernet Sauvignon,85,202,165,13.4,17,9,2.3,5,4,3,4,2,5,Red
2386,Red Wine,Margaux,Pierre Robert Cheese,Cabernet Sauvignon,87,60,387,30.5,216,7,6.6,5,4,3,4,2,5,Red
2387,Red Wine,Cabernet Sauvignon,Pont-L'eveque Cheese,Cabernet Sauvignon,88,60,387,30.5,216,7,6.6,5,4,3,4,2,5,Red
2388,Red Wine,Cabernet Sauvignon,Cherry,Cabernet Sauvignon,95,54,95,4.8,18,8,1.3,5,4,3,4,2,5,Red
2389,Red Wine,Cabernet Sauvignon,Chicken,Cabernet Sauvignon,96,980,328,23.4,106,2,17.9,5,4,3,4,2,5,Red
2390,Red Wine,Cabernet Sauvignon,Chiles,Cabernet Sauvignon,2,601,362,34.3,58,3,9.2,5,4,3,4,2,5,Red
2391,Red Wine,Cabernet Sauvignon,Chili,Cabernet Sauvignon,3,2092,600,30.1,70,3,30.8,5,4,3,4,2,5,Red
2392,Red Wine,Cabernet Sauvignon,Duck,Cabernet Sauvignon,31,1538,625,45.1,280,1,51.8,5,4,3,4,2,5,Red
2393,Red Wine,Cabernet Sauvignon,Duck Confit,Cabernet Sauvignon,32,1538,625,45.1,280,1,51.8,5,4,3,4,2,5,Red
2394,Red Wine,Cabernet Sauvignon,Roasted Duck,Cabernet Sauvignon,34,1538,625,45.1,280,1,51.8,5,4,3,4,2,5,Red
2395,Red Wine,Cabernet Sauvignon,Ethiopian Cuisine,Cabernet Sauvignon,38,388,238,16.3,0,9,3.4,5,4,3,4,2,5,Red
2396,Red Wine,Cabernet Sauvignon,Game,Cabernet Sauvignon,46,,,,,,,5,4,3,4,2,5,Red
2397,Red Wine,Cabernet Sauvignon,Grilled Dishes,Cabernet Sauvignon,54,980,328,23.4,106,2,17.9,5,4,3,4,2,5,Red
2398,Red Wine,Cabernet Sauvignon,Herbed Dishes,Cabernet Sauvignon,62,651,539,33.2,65,5,20.4,5,4,3,4,2,5,Red
2399,Red Wine,Cabernet Sauvignon,Indian Cuisine,Cabernet Sauvignon,66,1370,427,24.3,95,7,38.1,5,4,3,4,2,5,Red
2400,Red Wine,Cabernet Sauvignon,Kidneys,Cabernet Sauvignon,68,1159,334,14.8,0,7,11.2,5,4,3,4,2,5,Red
2401,Red Wine,Cabernet Sauvignon,Kidneys,Cabernet Sauvignon,68,1159,334,14.8,0,7,11.2,5,4,3,4,2,5,Red
2402,Red Wine,Cabernet Sauvignon,Lamb,Cabernet Sauvignon,69,1369,481,40.8,94,6,22.2,5,4,3,4,2,5,Red
2403,Red Wine,Cabernet Sauvignon,Lamb Chops,Cabernet Sauvignon,70,70,255,19.3,64,5,14.6,5,4,3,4,2,5,Red
2404,Red Wine,Cabernet Sauvignon,Grilled Lamb,Cabernet Sauvignon,71,861,519,44.8,112,3,25,5,4,3,4,2,5,Red
2405,Red Wine,Cabernet Sauvignon,Roasted Lamb,Cabernet Sauvignon,72,1369,481,40.8,94,6,22.2,5,4,3,4,2,5,Red
2406,Red Wine,Médoc,Roasted Lamb,Cabernet Sauvignon,72,1369,481,40.8,94,6,22.2,5,4,3,4,2,5,Red
2407,Red Wine,Médoc,Roasted Lamb,Cabernet Sauvignon,72,1369,481,40.8,94,6,22.2,5,4,3,4,2,5,Red
2408,Red Wine,Cabernet Sauvignon,Roasted Leg of Lamb,Cabernet Sauvignon,73,379,553,38.7,156,1,40.7,5,4,3,4,2,5,Red
2409,Red Wine,Cabernet Sauvignon,Lamb Shanks,Cabernet Sauvignon,74,759,481,21.8,93,6,30.3,5,4,3,4,2,5,Red
2410,Red Wine,Cabernet Sauvignon,Lamb Stew,Cabernet Sauvignon,75,1189,672,39.3,163,3,46.4,5,4,3,4,2,5,Red
2411,Red Wine,Cabernet Sauvignon,Meatloaf,Cabernet Sauvignon,81,1227,409,22.7,155,3,28.4,5,4,3,4,2,5,Red
2412,Red Wine,Cabernet Sauvignon,Mexican Cuisine (beef based),Cabernet Sauvignon,82,185,5,0.2,0,9,0.2,5,4,3,4,2,5,Red
2413,Red Wine,Cabernet Sauvignon,Mint,Cabernet Sauvignon,83,222,364,15.9,41,6,3.7,5,4,3,4,2,5,Red
2414,Red Wine,Cabernet Sauvignon,Morel Mushrooms,Cabernet Sauvignon,86,753,663,67.4,225,1,5.5,5,4,3,4,2,5,Red
2415,Red Wine,Cabernet Sauvignon,Oregano,Cabernet Sauvignon,93,108,66,5.6,8,8,1.8,5,4,3,4,2,5,Red
2416,Red Wine,Cabernet Sauvignon,Osso Buco,Cabernet Sauvignon,94,948,251,14.5,83,6,19.7,5,4,3,4,2,5,Red
2417,Red Wine,Cabernet Sauvignon,Pasta Bolognese,Cabernet Sauvignon,96,1145,324,20.2,50,1,14.6,5,4,3,4,2,5,Red
2418,Red Wine,Cabernet Sauvignon,Black Pepper,Cabernet Sauvignon,5,575,419,31.2,29,8,13.6,5,4,3,4,2,5,Red
2419,Red Wine,Cabernet Sauvignon,Red Bell Pepper,Cabernet Sauvignon,6,394,195,10.5,30,5,6.1,5,4,3,4,2,5,Red
2420,Red Wine,Cabernet Sauvignon,Green Bell Pepper,Cabernet Sauvignon,7,651,539,33.2,65,5,20.4,5,4,3,4,2,5,Red
2421,Red Wine,Médoc,Pheasant,Cabernet Sauvignon,9,781,310,18.4,101,1,32.7,5,4,3,4,2,5,Red
2422,Red Wine,Cabernet Sauvignon,Pheasant,Cabernet Sauvignon,9,781,310,18.4,101,1,32.7,5,4,3,4,2,5,Red
2423,Red Wine,Cabernet Sauvignon,Pizza,Cabernet Sauvignon,10,1183,551,25.6,58,4,28.9,5,4,3,4,2,5,Red
2424,Red Wine,Cabernet Sauvignon,Quail,Cabernet Sauvignon,19,133,150,8.5,76,2,2.4,5,4,3,4,2,5,Red
2425,Red Wine,Cabernet Sauvignon,Ratatouille,Cabernet Sauvignon,24,449,188,7.6,24,22,9.7,5,4,3,4,2,5,Red
2426,Red Wine,Cabernet Sauvignon,Shark,Cabernet Sauvignon,43,365,248,17.7,53,7,18.8,5,4,3,4,2,5,Red
2427,Red Wine,Cabernet Sauvignon,Squab,Cabernet Sauvignon,59,,,,,,,5,4,3,4,2,5,Red
2428,Red Wine,Cabernet Sauvignon,Squab Roasted,Cabernet Sauvignon,60,,,,,,,5,4,3,4,2,5,Red
2429,Red Wine,Cabernet Sauvignon,Grilled Steak,Cabernet Sauvignon,61,1259,554,43.7,62,2,36.3,5,4,3,4,2,5,Red
2430,Red Wine,Cabernet Sauvignon,Steak with Black Pepper,Cabernet Sauvignon,62,60,387,30.5,216,7,6.6,5,4,3,4,2,5,Red
2431,Red Wine,Cabernet Sauvignon,Steak Filet Mignon,Cabernet Sauvignon,63,981,678,45.8,179,7,61.3,5,4,3,4,2,5,Red
2432,Red Wine,Cabernet Sauvignon,Steak Rib Eye,Cabernet Sauvignon,64,1720,1029,68,234,8,50.2,5,4,3,4,2,5,Red
2433,Red Wine,Cabernet Sauvignon,Steak Sirloin,Cabernet Sauvignon,65,167,453,32.2,151,1,37.7,5,4,3,4,2,5,Red
2434,Red Wine,Cabernet Sauvignon,NY Strip Steak,Cabernet Sauvignon,66,150,328,27.2,0,22,3.8,5,4,3,4,2,5,Red
2435,Red Wine,Cabernet Sauvignon,Swordfish,Cabernet Sauvignon,72,708,258,12.3,52,6,27.6,5,4,3,4,2,5,Red
2436,Red Wine,Cabernet Sauvignon,Thyme,Cabernet Sauvignon,77,,,,,,,5,4,3,4,2,5,Red
2437,Red Wine,Cabernet Sauvignon,Tuna,Cabernet Sauvignon,83,1233,458,24.7,77,3,42.1,5,4,3,4,2,5,Red
2438,Red Wine,Cabernet Sauvignon,Grilled Tuna,Cabernet Sauvignon,84,644,281,11.8,77,8,40,5,4,3,4,2,5,Red
2439,Red Wine,Cabernet Sauvignon,Turkey,Cabernet Sauvignon,86,651,539,33.2,65,5,20.4,5,4,3,4,2,5,Red
2440,Red Wine,Cabernet Sauvignon,Turkey Roasted,Cabernet Sauvignon,87,1734,351,5.9,120,9,40.1,5,4,3,4,2,5,Red
2441,Red Wine,Cabernet Sauvignon,Veal,Cabernet Sauvignon,88,333,613,53.2,149,6,26.6,5,4,3,4,2,5,Red
2442,Red Wine,Médoc,Tapas,Cabernet Sauvignon,99,800,447,37.5,230,7,25.3,5,4,3,4,2,5,Red
2443,Red Wine,Cabernet Sauvignon,Wild Boar Barbecued,Cabernet Sauvignon,9,481,820,30.3,118,2,64.7,5,4,3,4,2,5,Red
2444,Red Wine,Cabernet Sauvignon,Farsumagru,Cabernet Sauvignon,14,,,,,,,5,4,3,4,2,5,Red
2445,Red Wine,Cabernet Sauvignon,Game Birds,Cabernet Sauvignon,24,1882,314,8,171,10,48,5,4,3,4,2,5,Red
2446,Red Wine,Cabernet Sauvignon,Appleby's Cheese,Cabernet Sauvignon,26,654,426,31.6,21,1,8,5,4,3,4,2,5,Red
2447,Red Wine,Cabernet Sauvignon,Portobello Mushrooms,Cabernet Sauvignon,47,591,168,10.7,70,5,11.3,5,4,3,4,2,5,Red
2448,Red Wine,Cabernet Sauvignon,Grilled Eggplant,Cabernet Sauvignon,51,1819,357,27.7,0,5,5.6,5,4,3,4,2,5,Red
2449,Red Wine,Médoc,Smoked Duck,Cabernet Sauvignon,32,62,117,6.4,33,5,9.7,5,4,3,4,2,5,Red
2450,Red Wine,Haut-Médoc (AOC),Flank Steak with Shallots,Cabernet Sauvignon,55,1849,355,20.5,38,14,22.8,5,4,3,4,2,5,Red
2451,Red Wine,Médoc,Flank Steak with Shallots,Cabernet Sauvignon,55,1849,355,20.5,38,14,22.8,5,4,3,4,2,5,Red
2452,Red Wine,Médoc,Hunting Rabbit,Cabernet Sauvignon,56,940,460,26.2,122,8,44.8,5,4,3,4,2,5,Red
2453,Red Wine,Cabernet Sauvignon,Shepherd's Pie,Cabernet Sauvignon,68,755,474,28.6,93,1,24.4,5,4,3,4,2,5,Red
2454,Red Wine,Médoc,Toriniku Yakitori,Cabernet Sauvignon,13,1866,367,25,76,8,24.4,5,4,3,4,2,5,Red
2455,Red Wine,Saint-Julien,Toriniku Yakitori,Cabernet Sauvignon,13,1866,367,25,76,8,24.4,5,4,3,4,2,5,Red
2456,Red Wine,Margaux,Toriniku Yakitori,Cabernet Sauvignon,13,1866,367,25,76,8,24.4,5,4,3,4,2,5,Red
2457,Red Wine,Margaux,Akami Teppan (steak),Cabernet Sauvignon,24,284,338,22.7,55,6,28.3,5,4,3,4,2,5,Red
2458,Red Wine,Saint-Julien,Akami Teppan (steak),Cabernet Sauvignon,24,284,338,22.7,55,6,28.3,5,4,3,4,2,5,Red
2459,Red Wine,Pauillac (AOC),Shimofuri Teppan (wagyu steak),Cabernet Sauvignon,25,284,338,22.7,55,6,28.3,5,4,3,4,2,5,Red
2460,Red Wine,Saint-Estèphe,Shimofuri Teppan (wagyu steak),Cabernet Sauvignon,25,284,338,22.7,55,6,28.3,5,4,3,4,2,5,Red
2461,Red Wine,Cabernet Sauvignon,Shimofuri Teppan (wagyu steak),Cabernet Sauvignon,25,284,338,22.7,55,6,28.3,5,4,3,4,2,5,Red
2462,Red Wine,Cabernet Sauvignon,Arugula,Cabernet Sauvignon,42,334,317,17.8,21,7,11,5,4,3,4,2,5,Red
2463,Red Wine,Cabernet Sauvignon,BBQ Ribs,Cabernet Sauvignon,51,1041,588,37.5,170,9,44.2,5,4,3,4,2,5,Red
2464,Red Wine,Cabernet Sauvignon,Bay Leaf,Cabernet Sauvignon,53,805,325,24.1,84,7,22.4,5,4,3,4,2,5,Red
2465,Red Wine,Cabernet Sauvignon,Beef Rib Roast,Cabernet Sauvignon,62,273,551,37.1,142,9,45.2,5,4,3,4,2,5,Red
2466,Red Wine,Cabernet Sauvignon,Beef Strognaoff,Cabernet Sauvignon,66,2092,600,30.1,70,3,30.8,5,4,3,4,2,5,Red
2467,Red Wine,Cabernet Sauvignon,Beef Tacos,Cabernet Sauvignon,67,1486,865,48.6,166,2,51.3,5,4,3,4,2,5,Red
2468,Red Wine,Cabernet Sauvignon,Berries,Cabernet Sauvignon,69,113,295,16.3,41,6,3.2,5,4,3,4,2,5,Red
2469,Red Wine,Cabernet Sauvignon,Danish Blue Cheese,Cabernet Sauvignon,102,582,498,29,53,9,7.5,5,4,3,4,2,5,Red
2470,Red Wine,Cabernet Sauvignon,Port Salut Cheese,Cabernet Sauvignon,111,122,427,10.1,389,1,6.6,5,4,3,4,2,5,Red
2471,Red Wine,Cabernet Sauvignon,Provolone Cheese,Cabernet Sauvignon,112,997,498,27.3,149,7,53.9,5,4,3,4,2,5,Red
2472,Red Wine,Margaux,Saint-Nectaire Cheese,Cabernet Sauvignon,119,654,426,31.6,21,1,8,5,4,3,4,2,5,Red
2473,Red Wine,Cabernet Sauvignon,Cold Beef,Cabernet Sauvignon,142,1877,455,33.7,162,4,30.6,5,4,3,4,2,5,Red
2474,Red Wine,Cabernet Sauvignon,Chicken with Paprika,Cabernet Sauvignon,1,632,968,66,274,1,70.9,5,4,3,4,2,5,Red
2475,Red Wine,Cabernet Sauvignon,Chicken Tikka Masala,Cabernet Sauvignon,6,927,403,25,100,5,27.2,5,4,3,4,2,5,Red
2476,Red Wine,Cabernet Sauvignon,Pasilla Chilie,Cabernet Sauvignon,9,1246,347,19.9,68,6,21.4,5,4,3,4,2,5,Red
2477,Red Wine,Cabernet Sauvignon,Duck with Fruit Sauce,Cabernet Sauvignon,43,2343,712,28.7,107,64,44.8,5,4,3,4,2,5,Red
2478,Red Wine,Cabernet Sauvignon,Grilled Duck,Cabernet Sauvignon,44,2343,712,28.7,107,64,44.8,5,4,3,4,2,5,Red
2479,Red Wine,Cabernet Sauvignon,Ostrich,Cabernet Sauvignon,99,1351,465,11.7,132,5,48.2,5,4,3,4,2,5,Red
2480,Red Wine,Cabernet Sauvignon,Lamb Burgers,Cabernet Sauvignon,110,501,439,25.9,80,1,24,5,4,3,4,2,5,Red
2481,Red Wine,Cabernet Sauvignon,Nutmeg,Cabernet Sauvignon,125,319,410,14.7,83,4,4.6,5,4,3,4,2,5,Red
2482,Red Wine,Cabernet Sauvignon,Rosemary,Cabernet Sauvignon,7,165,596,33.7,198,8,68.1,5,4,3,4,2,5,Red
2483,Red Wine,Cabernet Sauvignon,Tête de Veau,Cabernet Sauvignon,18,1764,709,36.3,126,5,42.2,5,4,3,4,2,5,Red
2484,Red Wine,Cabernet Sauvignon,Southwestern Cuisine,Cabernet Sauvignon,54,575,419,31.2,29,8,13.6,5,4,3,4,2,5,Red
2485,Red Wine,Cabernet Sauvignon,Steak and Mushrooms,Cabernet Sauvignon,57,213,225,13.2,60,8,20.8,5,4,3,4,2,5,Red
2486,Red Wine,Cabernet Sauvignon,Steak Porterhouse,Cabernet Sauvignon,58,340,745,57.6,137,9,47.9,5,4,3,4,2,5,Red
2487,Red Wine,Cabernet Sauvignon,Steak Rare,Cabernet Sauvignon,59,284,338,22.7,55,6,28.3,5,4,3,4,2,5,Red
2488,Red Wine,Cabernet Sauvignon,Steak Medium Rare,Cabernet Sauvignon,60,89,482,28.8,64,8,35.3,5,4,3,4,2,5,Red
2489,Red Wine,Cabernet Sauvignon,Steak Tartare,Cabernet Sauvignon,61,501,293,22.2,159,5,16,5,4,3,4,2,5,Red
2490,Red Wine,Cabernet Sauvignon,Swordfish with Peppercorn Crust,Cabernet Sauvignon,66,146,199,13,0,9,2.4,5,4,3,4,2,5,Red
2491,Red Wine,Cabernet Sauvignon,Veal Chops,Cabernet Sauvignon,80,333,613,53.2,149,6,26.6,5,4,3,4,2,5,Red
2492,Red Wine,Cabernet Sauvignon,Veal Roasted,Cabernet Sauvignon,82,231,261,11.7,102,7,23.2,5,4,3,4,2,5,Red
2493,Red Wine,Cabernet Sauvignon,Walnuts,Cabernet Sauvignon,89,261,304,22.3,49,4,9.3,5,4,3,4,2,5,Red
2494,Red Wine,Cabernet Sauvignon,Beef Stir Fried,Cabernet Sauvignon,127,1271,290,7.6,39,4,26.4,5,4,3,4,2,5,Red
2495,Red Wine,Cabernet Sauvignon,Ostrich Burgers,Cabernet Sauvignon,129,725,376,15.3,102,8,33.3,5,4,3,4,2,5,Red
2496,Red Wine,Cabernet Sauvignon,Grilled Portobello Mushrooms,Cabernet Sauvignon,143,402,129,8.4,21,3,8.9,5,4,3,4,2,5,Red
2497,Red Wine,Cabernet Sauvignon,Beef Teriyaki,Cabernet Sauvignon,1,569,232,4.9,33,7,17.9,5,4,3,4,2,5,Red
2498,Red Wine,Cabernet Sauvignon,Beef Casserole,Cabernet Sauvignon,17,465,299,16.1,37,8,12.7,5,4,3,4,2,5,Red
2499,Red Wine,Cabernet Sauvignon,Beef Pot Roast,Cabernet Sauvignon,21,446,551,41.9,161,6,39.4,5,4,3,4,2,5,Red
2500,Red Wine,Cabernet Sauvignon,Bitter Food,Cabernet Sauvignon,27,,,,,,,5,4,3,4,2,5,Red
2501,Red Wine,Cabernet Sauvignon,Braised Dishes,Cabernet Sauvignon,30,2072,250,19.1,62,3,16.2,5,4,3,4,2,5,Red
2502,Red Wine,Cabernet Sauvignon,Caribbean Cusine,Cabernet Sauvignon,46,1463,253,15.9,48,4,16.6,5,4,3,4,2,5,Red
2503,Red Wine,Cabernet Sauvignon,Teleme Cheese,Cabernet Sauvignon,75,654,426,31.6,21,1,8,5,4,3,4,2,5,Red
2504,Red Wine,Cabernet Sauvignon,Fajitas with Steak,Cabernet Sauvignon,141,1451,699,42.3,121,3,49.8,5,4,3,4,2,5,Red
2505,Red Wine,Cabernet Sauvignon,Meat Fondue,Cabernet Sauvignon,155,17,122,7.8,13,4,1.6,5,4,3,4,2,5,Red
2506,Red Wine,Cabernet Sauvignon,Garlic Roasted,Cabernet Sauvignon,158,300,168,6.9,0,5,3.2,5,4,3,4,2,5,Red
2507,Red Wine,Cabernet Sauvignon,Goat Barbecued,Cabernet Sauvignon,161,629,107,1.8,0,6,0.8,5,4,3,4,2,5,Red
2508,Red Wine,Cabernet Sauvignon,Lamb Kebabs,Cabernet Sauvignon,185,35,172,3.3,12,9,6.5,5,4,3,4,2,5,Red
2509,Red Wine,Cabernet Sauvignon,Lamb Kebabs,Cabernet Sauvignon,185,35,172,3.3,12,9,6.5,5,4,3,4,2,5,Red
2510,Red Wine,Pauillac (AOC),Lamb with Mushrooms and Herbs,Cabernet Sauvignon,186,493,412,19.4,76,6,25.7,5,4,3,4,2,5,Red
2511,Red Wine,Pauillac (AOC),Lamb with Mushrooms and Herbs,Cabernet Sauvignon,186,493,412,19.4,76,6,25.7,5,4,3,4,2,5,Red
2512,Red Wine,Cabernet Sauvignon,Snickers Chocolate Bar,Cabernet Sauvignon,188,113,141,6.8,27,2,2,5,4,3,4,2,5,Red
2513,Red Wine,Cabernet Sauvignon,Shitake Mushrooms,Cabernet Sauvignon,218,1406,92,2.5,0,8,5.5,5,4,3,4,2,5,Red
2514,Red Wine,Cabernet Sauvignon,Swordfish with Black Pepper,Cabernet Sauvignon,57,415,107,5.4,0,8,3.5,5,4,3,4,2,5,Red
2515,Red Wine,Cabernet Sauvignon,Steak Chicken Fried,Cabernet Sauvignon,70,349,344,25.3,96,6,27,5,4,3,4,2,5,Red
2516,Red Wine,Cabernet Sauvignon,Steak Frites,Cabernet Sauvignon,72,255,370,26.4,96,5,27.8,5,4,3,4,2,5,Red
2517,Red Wine,Cabernet Sauvignon,Moroccan Cuisine,Cabernet Sauvignon,143,388,238,16.3,0,9,3.4,5,4,3,4,2,5,Red
2518,Red Wine,Merlot,Hamburgers,Merlot,10,2092,600,30.1,70,3,30.8,4,2,3,4,1,4,Red
2519,Red Wine,Merlot,Grilled Hamburgers,Merlot,11,2092,600,30.1,70,3,30.8,4,2,3,4,1,4,Red
2520,Red Wine,Merlot,Steak,Merlot,20,1157,232,13.2,27,4,16.2,4,2,3,4,1,4,Red
2521,Red Wine,Pomerol,Truffles,Merlot,22,,,,,,,4,2,3,4,1,4,Red
2522,Red Wine,Merlot,Venison,Merlot,23,,,,,,,4,2,3,4,1,4,Red
2523,Red Wine,Merlot,Ribeye Steak ,Merlot,29,1024,352,27.2,91,3,25,4,2,3,4,1,4,Red
2524,Red Wine,Merlot,Bacon,Merlot,44,458,163,10.5,26,7,6.5,4,2,3,4,1,4,Red
2525,Red Wine,Merlot,Barbecue,Merlot,45,219,46,0.9,1,9,0.3,4,2,3,4,1,4,Red
2526,Red Wine,Merlot,Beef Prime Rib,Merlot,46,343,1757,160.6,362,1,72.5,4,2,3,4,1,4,Red
2527,Red Wine,Merlot,Basil,Merlot,47,87,67,6.6,1,8,1.5,4,2,3,4,1,4,Red
2528,Red Wine,Merlot,Beef,Merlot,48,1605,528,24.6,96,1,29.4,4,2,3,4,1,4,Red
2529,Red Wine,Merlot,Roast Beef,Merlot,51,149,489,25,173,8,56.8,4,2,3,4,1,4,Red
2530,Red Wine,Merlot,Beets,Merlot,55,107,347,26.1,7,25,5.3,4,2,3,4,1,4,Red
2531,Red Wine,Merlot,Carpaccio,Merlot,62,1090,477,19.3,26,3,24,4,2,3,4,1,4,Red
2532,Red Wine,Merlot,Blue Cheese,Merlot,66,631,397,30.2,15,3,8,4,2,3,4,1,4,Red
2533,Red Wine,Merlot,Camembert Cheese,Merlot,69,60,387,30.5,216,7,6.6,4,2,3,4,1,4,Red
2534,Red Wine,Merlot,Cheddar Cheese,Merlot,71,654,426,31.6,21,1,8,4,2,3,4,1,4,Red
2535,Red Wine,Merlot,Feta Cheese,Merlot,74,800,318,21.9,123,6,25.5,4,2,3,4,1,4,Red
2536,Red Wine,Merlot,Gouda Cheese,Merlot,78,801,647,51.3,161,32,15.7,4,2,3,4,1,4,Red
2537,Red Wine,Merlot,Monterey Jack Cheese,Merlot,82,717,169,11.8,146,3,10.2,4,2,3,4,1,4,Red
2538,Red Wine,Merlot,Pecorino Cheese,Merlot,86,60,387,30.5,216,7,6.6,4,2,3,4,1,4,Red
2539,Red Wine,Saint-Émilion AOC,Reblochon Cheese,Merlot,89,60,387,30.5,216,7,6.6,4,2,3,4,1,4,Red
2540,Red Wine,Merlot,Chicken,Merlot,96,980,328,23.4,106,2,17.9,4,2,3,4,1,4,Red
2541,Red Wine,Saint-Émilion AOC,Coq Au Vin,Merlot,99,88,92,3.3,9,8,3.2,4,2,3,4,1,4,Red
